1204.56,497.89
133.92,577.37
146.38,600.75
160.41,630.36
185.34,656.85
204.05,673.99
239.89,664.64
281.97,655.29
300.67,635.03
314.69,596.07
330.28,564.90
328.72,530.62
308.46,501.01
285.08,486.98
253.92,477.63
221.19,477.63
193.14,483.86
163.53,504.12
143.27,515.03
137.03,544.64
130.80,580.49
155.73,628.80
190.02,658.41
225.86,664.64
274.18,659.97
331.84,599.19
330.28,572.69
328.72,546.20
319.37,518.15
283.53,491.66
243.01,480.75
183.79,494.77
135.47,541.53
133.92,563.34
155.73,625.68
266.38,666.20
