1134.44,469.84
1139.11,496.33
1145.34,518.15
1157.81,530.62
1174.95,547.76
1204.56,564.90
1241.97,578.93
1290.28,571.14
1315.21,535.29
1327.68,502.56
1139.11,443.34
1165.60,421.53
1185.86,390.36
1146.90,423.08
1171.84,404.38
1206.12,381.01
1221.71,376.33
1231.06,368.54
1254.44,365.42
1280.93,368.54
1313.66,384.12
1329.24,413.73
1329.24,418.41
1329.24,432.44
1329.24,441.79
1329.24,444.90
1329.24,446.46
1329.24,462.05
1329.24,463.60
1327.68,522.82
1307.42,558.67
1266.90,575.81
1229.50,575.81
1192.10,560.23
1332.36,491.66
1296.51,379.45
