1101.36,612.02
1196.13,539.81
1020.12,521.76
1121.66,442.78
1049.45,465.35
1178.08,472.12
1031.40,580.43
1151.00,587.20
1178.08,575.92
1196.13,508.22
1155.51,456.32
1090.07,445.04
1031.40,490.17
1020.12,548.84
1047.20,603.00
1074.28,612.02
1126.18,605.25
1137.46,596.23
1164.54,582.69
1189.36,557.86
1196.13,526.27
1187.10,485.65
1141.97,449.55
1105.87,440.52
1072.02,445.04
1062.99,456.32
1038.17,474.37
1024.63,505.96
1020.12,537.56
1022.38,560.12
1026.89,571.40
1038.17,591.71
1058.48,607.51
1087.82,614.28
1112.64,612.02
1166.80,460.83
