424.39,325.44
1040.43,476.63
1033.66,514.99
1006.58,539.81
1002.07,564.63
1002.07,591.71
1008.84,621.05
1017.86,643.61
1033.66,666.18
1047.20,691.00
1065.25,706.80
1094.59,704.54
1126.18,709.05
1128.43,709.05
1144.23,700.03
1160.03,688.75
1178.08,675.21
1182.59,659.41
1182.59,632.33
1051.71,508.22
1076.53,510.48
1099.10,514.99
1126.18,526.27
1137.46,533.04
1151.00,555.61
1160.03,571.40
1166.80,582.69
1175.82,598.48
1035.91,675.21
1020.12,657.15
999.81,600.74
1013.35,528.53
1024.63,517.25
1065.25,508.22
1087.82,508.22
1114.89,519.50
