303.79,621.01
295.99,606.98
286.64,583.60
281.97,561.79
278.85,539.97
285.08,505.68
306.90,474.51
325.60,458.93
347.42,449.58
378.59,443.34
398.85,449.58
422.23,463.60
439.37,483.86
454.95,504.12
459.63,522.82
459.63,541.53
459.63,563.34
456.51,578.93
456.51,596.07
444.05,614.77
430.02,624.12
417.55,639.71
405.08,641.27
389.50,644.38
370.80,647.50
353.66,647.50
341.19,645.94
330.28,644.38
317.81,638.15
277.29,527.50
277.29,516.59
291.32,494.77
311.58,469.84
355.21,448.02
415.99,462.05
426.90,474.51
