1114.89,580.43
1123.92,426.98
1198.39,499.19
1038.17,510.48
1182.59,451.81
1069.76,555.61
1173.57,546.58
1148.74,557.86
1182.59,539.81
1184.85,519.50
1044.94,483.40
1065.25,460.83
1051.71,469.86
1067.51,440.52
1081.05,431.50
1099.10,429.24
1144.23,431.50
1164.54,436.01
1189.36,467.60
1081.05,569.15
1135.20,573.66
1162.28,557.86
1096.84,575.92
1060.74,548.84
1049.45,530.79
1040.43,524.02
1038.17,492.42
1191.62,478.89
1191.62,512.73
1193.87,487.91
1144.23,569.15
1123.92,575.92
1101.36,582.69
1083.30,564.63
1049.45,537.56
1065.25,449.55
