1354.09,555.61
1342.81,350.26
1239.01,436.01
1419.53,451.81
1257.06,517.25
1401.48,375.08
1263.83,379.60
1401.48,503.71
1281.88,535.30
1385.68,539.81
1315.73,546.58
1248.03,494.68
1236.75,465.35
1250.29,415.70
1257.06,393.14
1288.65,359.29
1315.73,352.52
1360.86,352.52
1381.17,361.54
1410.50,395.39
1417.27,408.93
1417.27,424.73
1412.76,476.63
1394.71,512.73
1372.14,551.10
1390.20,526.27
1329.27,555.61
1299.93,546.58
1268.34,524.02
1252.55,499.19
1236.75,478.89
1236.75,440.52
1243.52,420.21
1277.37,363.80
1302.19,357.03
1327.01,348.00
