261.91,650.38
261.91,447.29
354.43,539.81
187.45,551.10
334.12,483.40
338.64,616.54
205.50,609.77
194.22,485.65
300.27,454.06
349.92,582.69
345.41,501.45
307.04,625.56
230.32,634.59
187.45,573.66
194.22,596.23
185.19,528.53
189.70,505.96
212.27,478.89
225.81,465.35
241.60,454.06
277.71,447.29
316.07,463.09
282.22,641.36
322.84,621.05
345.41,598.48
354.43,562.38
352.17,521.76
248.37,643.61
216.78,623.31
293.50,632.33
356.69,548.84
338.64,492.42
325.10,472.12
185.19,560.12
182.93,517.25
182.93,535.30
