440.93,510.36
440.93,536.85
431.58,561.79
417.55,578.93
401.97,600.75
378.59,613.21
350.54,613.21
325.60,610.10
311.58,600.75
292.88,582.05
278.85,555.55
275.73,533.73
264.82,508.80
269.50,480.75
292.88,460.49
316.25,438.67
338.07,432.44
363.01,427.76
384.82,429.32
401.97,430.88
412.88,443.34
420.67,457.37
423.79,468.28
433.14,474.51
433.14,474.51
434.69,486.98
442.49,527.50
271.06,525.94
370.80,614.77
411.32,592.95
303.79,448.02
278.85,474.51
303.79,592.95
288.20,574.25
387.94,614.77
434.69,553.99
