349.92,562.38
313.81,379.60
252.89,467.60
426.64,460.83
397.31,408.93
275.45,542.07
264.17,417.96
408.59,519.50
388.28,548.84
428.90,496.94
417.62,438.27
383.77,393.14
358.94,390.88
336.38,375.08
300.27,390.88
279.96,397.65
261.91,442.78
252.89,456.32
250.63,487.91
252.89,508.22
259.66,530.79
288.99,551.10
309.30,569.15
325.10,573.66
338.64,564.63
363.46,557.86
372.48,555.61
392.79,539.81
399.56,526.27
419.87,508.22
428.90,478.89
406.33,424.73
345.41,381.85
377.00,386.37
259.66,426.98
268.68,402.16
