1011.32,278.15
998.85,284.38
986.38,293.73
973.92,306.20
967.68,318.67
964.56,337.37
964.56,359.19
961.45,359.19
958.33,377.89
958.33,393.47
958.33,393.47
961.45,409.06
977.03,424.64
992.62,443.34
1008.20,465.16
1023.79,474.51
1042.49,471.40
1042.49,471.40
1054.95,471.40
1070.54,465.16
1083.01,465.16
1095.47,449.58
1111.06,433.99
1129.76,412.18
1123.53,324.90
1042.49,268.80
1070.54,268.80
1095.47,275.03
1101.71,290.62
1135.99,340.49
1135.99,352.95
1135.99,362.31
1139.11,381.01
1142.23,393.47
1111.06,303.08
1054.95,265.68
