389.50,490.10
395.73,519.71
405.08,538.41
423.79,561.79
445.60,578.93
470.54,585.16
498.59,588.28
532.88,585.16
553.14,569.58
570.28,549.32
578.07,527.50
588.98,486.98
592.10,448.02
578.07,504.12
579.63,462.05
578.07,416.85
389.50,458.93
395.73,429.32
415.99,396.59
403.53,419.97
436.25,379.45
454.95,371.66
473.66,371.66
503.27,371.66
526.64,371.66
551.58,377.89
570.28,404.38
576.51,410.62
565.60,395.03
596.77,463.60
593.66,485.42
581.19,432.44
581.19,510.36
551.58,564.90
479.89,596.07
423.79,566.46
