1069.76,621.05
1153.26,521.76
1078.79,433.75
986.27,519.50
1015.61,589.46
1146.49,478.89
1004.32,474.37
1135.20,573.66
1110.38,603.00
1153.26,551.10
1132.95,456.32
1033.66,449.55
1105.87,438.27
990.78,569.15
1044.94,609.77
988.53,544.33
986.27,496.94
1013.35,463.09
1049.45,431.50
1094.59,436.01
1114.89,442.78
1123.92,589.46
1146.49,562.38
1155.51,530.79
1155.51,494.68
1141.97,472.12
1090.07,612.02
1056.22,618.79
1026.89,600.74
999.81,582.69
986.27,557.86
986.27,528.53
986.27,508.22
997.55,481.14
1040.43,436.01
990.78,490.17
