375.47,449.58
370.80,474.51
370.80,504.12
378.59,530.62
394.18,547.76
422.23,572.69
458.07,592.95
484.56,592.95
434.69,575.81
512.62,596.07
531.32,582.05
548.46,558.67
378.59,424.64
391.06,398.15
405.08,382.56
430.02,374.77
461.19,362.31
483.01,357.63
503.27,363.86
523.53,360.75
540.67,366.98
556.25,377.89
579.63,393.47
588.98,409.06
598.33,423.08
601.45,443.34
603.01,462.05
603.01,486.98
595.21,501.01
588.98,510.36
582.75,529.06
576.51,536.85
567.16,541.53
487.68,591.40
442.49,585.16
444.05,363.86
