892.88,460.49
905.34,488.54
920.93,515.03
956.77,527.50
998.85,524.38
1026.90,511.92
1061.19,479.19
1065.86,440.23
891.32,433.99
906.90,404.38
922.49,387.24
970.80,360.75
939.63,377.89
1008.20,346.72
1045.60,357.63
1065.86,384.12
1070.54,423.08
1070.54,401.27
1065.86,465.16
1045.60,502.56
961.45,530.62
924.05,527.50
895.99,472.95
961.45,359.19
891.32,446.46
903.79,405.94
944.31,525.94
983.27,522.82
975.47,351.40
930.28,374.77
1062.75,448.02
911.58,508.80
1025.34,351.40
944.31,366.98
892.88,418.41
1062.75,477.63
