468.98,543.08
484.56,538.41
512.62,529.06
529.76,488.54
560.93,402.82
526.64,507.24
554.69,448.02
537.55,407.50
517.29,390.36
490.80,379.45
444.05,368.54
414.44,370.10
392.62,391.92
384.82,424.64
375.47,466.72
370.80,483.86
373.92,499.45
369.24,533.73
387.94,508.80
405.08,519.71
417.55,536.85
431.58,546.20
479.89,543.08
543.79,479.19
551.58,444.90
540.67,424.64
465.86,381.01
381.71,409.06
383.27,438.67
383.27,462.05
459.63,363.86
448.72,546.20
546.90,452.69
515.73,402.82
478.33,381.01
426.90,390.36
