113.66,664.64
105.86,686.46
102.75,711.40
102.75,742.56
108.98,772.18
126.12,790.88
143.27,809.58
165.08,818.93
182.23,820.49
194.69,820.49
210.28,820.49
233.66,809.58
246.12,795.55
264.82,790.88
280.41,781.53
288.20,761.27
289.76,744.12
288.20,728.54
288.20,717.63
286.64,697.37
283.53,686.46
272.62,661.53
260.15,655.29
246.12,644.38
233.66,635.03
222.75,631.92
222.75,631.92
205.60,625.68
185.34,624.12
175.99,624.12
161.97,624.12
144.82,631.92
132.36,639.71
116.77,656.85
99.63,731.66
105.86,769.06
