1083.30,663.92
1119.41,469.86
1187.10,557.86
1011.09,551.10
1031.40,512.73
1044.94,487.91
1067.51,472.12
1087.82,472.12
1148.74,476.63
1162.28,501.45
1175.82,521.76
1103.61,657.15
1128.43,657.15
1141.97,643.61
1155.51,625.56
1180.34,596.23
1175.82,603.00
1058.48,652.64
1040.43,645.87
1024.63,614.28
1017.86,591.71
1017.86,607.51
1029.15,632.33
1008.84,578.17
1017.86,530.79
1035.91,499.19
1053.97,476.63
1105.87,465.35
1139.72,474.37
1180.34,544.33
1187.10,569.15
1180.34,526.27
1171.31,508.22
1157.77,483.40
1004.32,557.86
1164.54,621.05
