662.23,631.92
610.80,614.77
593.66,596.07
593.66,557.11
573.40,575.81
574.95,539.97
579.63,507.24
592.10,480.75
609.24,452.69
635.73,429.32
659.11,426.20
688.72,437.11
715.21,444.90
732.36,462.05
751.06,482.31
754.18,494.77
755.73,502.56
760.41,513.47
760.41,516.59
760.41,525.94
760.41,544.64
761.97,574.25
755.73,624.12
730.80,627.24
718.33,627.24
713.66,627.24
687.16,631.92
752.62,597.63
757.29,589.84
757.29,582.05
751.06,441.79
800.93,485.42
813.40,527.50
800.93,568.02
777.55,600.75
760.41,613.21
