260.15,577.37
258.59,555.55
267.94,516.59
283.53,504.12
305.34,485.42
363.01,485.42
395.73,501.01
341.19,472.95
386.38,483.86
317.81,480.75
412.88,511.92
423.79,527.50
423.79,553.99
422.23,549.32
280.41,599.19
286.64,614.77
299.11,622.56
319.37,628.80
342.75,645.94
383.27,639.71
417.55,616.33
400.41,630.36
353.66,639.71
430.02,592.95
433.14,571.14
433.14,552.44
261.71,527.50
271.06,588.28
434.69,564.90
422.23,589.84
401.97,630.36
366.12,636.59
316.25,630.36
292.88,499.45
325.60,477.63
361.45,482.31
