1218.70,530.79
1207.41,756.44
1270.60,709.05
1288.65,681.98
1299.93,648.13
1297.68,616.54
1293.16,593.97
1293.16,593.97
1290.91,593.97
1266.08,560.12
1243.52,539.81
1279.62,569.15
1169.05,740.65
1229.98,745.16
1252.55,729.36
1137.46,711.31
1128.43,693.26
1119.41,672.95
1110.38,650.38
1114.89,630.08
1119.41,607.51
1126.18,587.20
1137.46,573.66
1141.97,560.12
1157.77,546.58
1171.31,546.58
1171.31,546.58
1171.31,546.58
1171.31,546.58
1171.31,546.58
1171.31,544.33
1171.31,544.33
1171.31,544.33
1171.31,544.33
1171.31,542.07
1171.31,542.07
