1128.51,538.10
1116.05,543.08
1103.58,553.06
1096.10,563.03
1088.62,573.01
1073.66,597.94
1071.16,622.88
1078.64,582.98
1073.66,635.34
1078.64,650.31
1088.62,662.77
1093.60,675.24
1108.56,682.72
1121.03,695.19
1138.49,705.16
1158.44,707.66
1173.40,705.16
1190.85,700.18
1205.81,690.20
1218.28,675.24
1233.24,655.29
1240.72,637.84
1240.72,617.89
1243.21,597.94
1235.73,577.99
1225.76,560.54
1218.28,548.07
1145.97,533.11
1163.42,530.62
1180.88,535.60
1193.34,535.60
1205.81,538.10
1068.67,607.92
1228.25,662.77
1240.72,587.97
1170.90,530.62
