1068.67,423.40
1051.21,430.88
1028.77,435.86
1018.80,448.33
1008.82,458.31
1003.84,478.25
996.36,488.23
991.37,503.19
986.38,515.66
983.89,533.11
981.40,555.55
988.88,570.51
993.86,585.47
1001.34,597.94
1011.32,605.42
1028.77,620.38
1043.73,632.85
1056.20,640.33
1068.67,640.33
1093.60,640.33
1113.55,632.85
1083.63,420.90
1106.07,420.90
1126.02,423.40
1143.47,430.88
1160.93,448.33
1178.38,463.29
1188.36,480.75
1193.34,498.20
1195.84,518.15
1195.84,533.11
1190.85,553.06
1185.86,573.01
1173.40,587.97
1160.93,597.94
1140.98,612.90
