285.08,368.54
316.25,368.54
341.19,390.36
356.77,415.29
369.24,449.58
369.24,486.98
344.31,533.73
334.95,561.79
303.79,574.25
260.15,589.84
232.10,574.25
179.11,543.08
175.99,499.45
166.64,465.16
179.11,424.64
204.05,399.71
235.21,374.77
250.80,362.31
191.58,555.55
160.41,524.38
166.64,483.86
356.77,505.68
288.20,580.49
331.84,374.77
269.50,362.31
185.34,409.06
172.88,449.58
228.98,374.77
172.88,518.15
210.28,558.67
325.60,564.90
372.36,458.93
310.02,368.54
372.36,430.88
238.33,583.60
210.28,381.01
