298.18,480.75
280.72,485.73
265.76,493.21
253.29,505.68
243.32,525.63
235.84,543.08
230.85,563.03
230.85,587.97
238.33,610.41
248.31,630.36
258.28,645.32
268.25,652.80
278.23,660.28
290.69,667.76
310.64,677.73
325.60,685.21
343.06,685.21
363.01,685.21
377.97,677.73
315.63,475.76
335.58,480.75
358.02,488.23
372.98,488.23
385.45,495.71
397.92,503.19
402.90,523.14
412.88,540.59
415.37,553.06
417.86,570.51
417.86,582.98
417.86,605.42
415.37,615.40
412.88,625.37
410.38,642.82
397.92,657.79
390.44,667.76
