435.32,366.05
420.36,371.03
405.40,385.99
392.93,400.95
390.44,418.41
382.95,440.85
385.45,470.77
395.42,493.21
407.89,513.16
425.34,528.12
437.81,540.59
460.25,545.58
470.23,550.56
495.16,550.56
515.11,540.59
535.06,525.63
557.50,508.18
567.47,485.73
569.97,465.79
450.28,358.56
472.72,356.07
497.66,358.56
515.11,366.05
532.56,378.51
545.03,393.47
555.01,408.44
557.50,425.89
564.98,445.84
547.53,518.15
564.98,498.20
382.95,450.82
390.44,483.24
452.77,545.58
564.98,428.38
382.95,420.90
460.25,353.58
