320.62,353.58
305.66,361.06
293.19,376.02
283.21,393.47
273.24,410.93
273.24,410.93
270.75,433.37
265.76,450.82
260.77,470.77
260.77,490.72
263.27,510.67
265.76,528.12
275.73,545.58
290.69,563.03
303.16,575.50
320.62,587.97
340.56,600.44
365.50,602.93
385.45,595.45
400.41,587.97
335.58,351.08
355.53,348.59
377.97,351.08
390.44,363.55
412.88,376.02
425.34,385.99
435.32,403.45
442.80,413.42
445.29,428.38
452.77,450.82
457.76,470.77
457.76,488.23
455.27,515.66
450.28,535.60
442.80,553.06
427.84,570.51
