1114.18,571.14
1129.76,561.79
1154.69,536.85
1173.40,533.73
1185.86,533.73
1204.56,533.73
1229.50,549.32
1248.20,561.79
1248.20,564.90
1257.55,580.49
1270.02,602.31
1276.25,627.24
1273.14,645.94
1263.79,673.99
1248.20,686.46
1235.73,692.69
1213.92,692.69
1192.10,698.93
1167.16,702.05
1151.58,702.05
1139.11,702.05
1120.41,702.05
1101.71,686.46
1095.47,680.23
1086.12,664.64
1079.89,642.82
1083.01,630.36
1083.01,608.54
1086.12,596.07
1098.59,580.49
1142.23,536.85
1126.64,549.32
1217.03,536.85
1241.97,561.79
1260.67,592.95
1266.90,658.41
