1143.47,493.21
1128.51,498.20
1113.55,503.19
1098.59,513.16
1088.62,525.63
1068.67,540.59
1063.68,555.55
1056.20,568.02
1053.71,587.97
1053.71,602.93
1056.20,627.86
1068.67,640.33
1081.14,662.77
1093.60,680.23
1113.55,682.72
1138.49,687.71
1165.92,682.72
1185.86,677.73
1203.32,670.25
1158.44,488.23
1178.38,488.23
1193.34,495.71
1218.28,508.18
1238.23,520.64
1243.21,533.11
1248.20,548.07
1250.69,563.03
1253.19,577.99
1253.19,595.45
1248.20,610.41
1248.20,625.37
1238.23,635.34
1235.73,645.32
1223.27,655.29
1073.66,652.80
1153.45,682.72
