1031.40,557.86
1022.38,729.36
1103.61,632.33
945.65,643.61
968.22,575.92
974.99,720.34
1085.56,684.23
1076.53,573.66
997.55,560.12
945.65,621.05
954.68,593.97
943.40,677.46
961.45,700.03
999.81,733.88
1056.22,715.82
1085.56,706.80
1103.61,661.67
1103.61,605.25
1087.82,584.94
1056.22,555.61
1011.09,560.12
984.01,564.63
952.42,605.25
945.65,634.59
947.91,661.67
959.19,691.00
990.78,724.85
1049.45,729.36
1069.76,709.05
1105.87,645.87
1096.84,675.21
968.22,715.82
1008.84,731.62
1035.91,731.62
950.17,677.46
1044.94,548.84
