399.56,645.87
422.13,627.82
453.72,616.54
465.00,593.97
467.26,560.12
474.03,533.04
478.54,512.73
471.77,483.40
458.23,456.32
433.41,436.01
417.62,436.01
388.28,436.01
370.23,445.04
347.66,463.09
334.12,485.65
329.61,512.73
325.10,533.04
325.10,533.04
325.10,533.04
325.10,553.35
329.61,573.66
347.66,593.97
365.71,612.02
377.00,623.31
465.00,578.17
469.52,544.33
478.54,499.19
469.52,472.12
444.69,447.29
356.69,451.81
336.38,469.86
329.61,501.45
325.10,517.25
334.12,582.69
356.69,598.48
379.25,630.08
