1089.24,672.44
1083.01,649.06
1087.68,613.21
1095.47,585.16
1129.76,536.85
1171.84,505.68
1207.68,516.59
1246.64,532.18
1266.90,572.69
1288.72,610.10
1288.72,641.27
1288.72,672.44
1279.37,700.49
1263.79,728.54
1234.18,753.47
1185.86,755.03
1159.37,748.80
1132.88,736.33
1132.88,733.21
1107.94,723.86
1095.47,691.14
1089.24,672.44
1086.12,639.71
1098.59,558.67
1131.32,513.47
1185.86,518.15
1221.71,521.27
1255.99,544.64
1259.11,552.44
1268.46,569.58
1287.16,591.40
1312.10,659.97
1280.93,712.95
1223.27,739.45
1135.99,734.77
1120.41,731.66
