300.67,399.71
300.67,418.41
291.32,423.08
295.99,446.46
302.23,462.05
311.58,472.95
310.02,494.77
333.40,518.15
359.89,530.62
403.53,533.73
428.46,518.15
461.19,491.66
475.21,458.93
479.89,423.08
486.12,382.56
465.86,368.54
458.07,334.25
447.16,329.58
297.55,385.68
316.25,345.16
350.54,328.02
401.97,313.99
439.37,321.79
370.80,320.23
330.28,320.23
431.58,310.88
302.23,360.75
492.36,395.03
476.77,413.73
476.77,441.79
476.77,466.72
470.54,477.63
456.51,497.89
375.47,519.71
467.42,349.84
467.42,349.84
