933.40,568.02
934.95,588.28
934.95,624.12
956.77,650.62
989.50,663.08
1031.58,678.67
1070.54,663.08
1093.92,641.27
1109.50,592.95
1109.50,610.10
934.95,539.97
947.42,504.12
966.12,480.75
995.73,471.40
1034.69,471.40
1070.54,472.95
1103.27,511.92
1101.71,535.29
1120.41,563.34
1107.94,544.64
1092.36,491.66
1051.84,479.19
1019.11,479.19
933.40,605.42
967.68,656.85
934.95,642.82
994.18,678.67
1026.90,678.67
1014.44,661.53
1044.05,678.67
1089.24,669.32
1097.03,644.38
1106.38,622.56
1106.38,583.60
1106.38,535.29
944.31,510.36
