399.56,645.87
424.39,630.08
446.95,623.31
460.49,612.02
469.52,589.46
476.29,560.12
480.80,535.30
480.80,508.22
478.54,481.14
467.26,467.60
451.46,460.83
437.92,449.55
413.10,436.01
399.56,436.01
379.25,436.01
356.69,449.55
340.89,481.14
327.35,512.73
327.35,546.58
331.87,564.63
343.15,591.71
349.92,625.56
381.51,636.84
365.71,632.33
345.41,609.77
334.12,494.68
349.92,463.09
480.80,528.53
327.35,528.53
476.29,490.17
338.64,575.92
476.29,580.43
478.54,546.58
437.92,627.82
462.75,605.25
410.85,634.59
