343.15,603.00
343.15,411.19
435.67,499.19
266.43,514.99
410.85,580.43
410.85,445.04
282.22,451.81
291.25,580.43
388.28,607.51
440.18,548.84
426.64,472.12
379.25,417.96
302.53,422.47
270.94,481.14
270.94,542.07
320.58,598.48
365.71,607.51
401.82,593.97
419.87,569.15
437.92,533.04
435.67,512.73
431.15,483.40
417.62,460.83
401.82,436.01
388.28,422.47
365.71,413.44
352.17,411.19
325.10,413.44
311.56,417.96
293.50,438.27
288.99,445.04
273.20,460.83
268.68,496.94
266.43,528.53
279.96,555.61
302.53,584.94
