1042.49,474.51
1051.84,443.34
1064.31,421.53
1104.82,396.59
1092.36,409.06
1120.41,387.24
1142.23,390.36
1167.16,387.24
1179.63,396.59
1192.10,402.82
1201.45,418.41
1217.03,446.46
1226.38,455.81
1226.38,490.10
1226.38,511.92
1220.15,533.73
1210.80,543.08
1201.45,561.79
1182.75,583.60
1167.16,583.60
1129.76,589.84
1107.94,586.72
1076.77,577.37
1058.07,555.55
1051.84,539.97
1045.60,518.15
1045.60,480.75
1086.12,577.37
1154.69,580.49
1048.72,490.10
1045.60,446.46
1079.89,409.06
1213.92,421.53
1229.50,465.16
1217.03,437.11
1051.84,452.69
