1061.19,490.10
1092.36,490.10
1129.76,502.56
1157.81,527.50
1188.98,561.79
1198.33,617.89
1173.40,673.99
1126.64,705.16
1067.42,717.63
1011.32,708.28
973.92,664.64
955.21,621.01
958.33,568.02
983.27,539.97
1020.67,508.80
1182.75,649.06
1160.93,683.34
1089.24,705.16
1042.49,720.75
989.50,683.34
961.45,649.06
955.21,583.60
964.56,549.32
992.62,515.03
1048.72,483.86
1201.45,583.60
1179.63,539.97
1139.11,515.03
1111.06,496.33
1039.37,493.21
1079.89,480.75
1104.82,705.16
1148.46,686.46
1192.10,633.47
955.21,605.42
992.62,511.92
