322.49,424.64
356.77,433.99
391.06,468.28
403.53,524.38
387.94,571.14
363.01,611.66
306.90,621.01
247.68,599.19
210.28,527.50
222.75,474.51
257.03,437.11
213.40,568.02
269.50,614.77
334.95,614.77
366.12,592.95
394.18,552.44
406.64,493.21
375.47,449.58
334.95,430.88
281.97,427.76
238.33,449.58
210.28,493.21
306.90,418.41
288.20,617.89
225.86,586.72
204.05,549.32
294.44,412.18
347.42,605.42
204.05,502.56
375.47,583.60
397.29,477.63
409.76,511.92
266.38,418.41
322.49,617.89
235.21,455.81
397.29,536.85
