450.28,493.21
475.21,505.68
490.80,536.85
509.50,571.14
509.50,621.01
493.92,661.53
475.21,698.93
428.46,726.98
363.01,730.10
322.49,689.58
294.44,633.47
288.20,577.37
294.44,543.08
313.14,505.68
341.19,493.21
381.71,477.63
422.23,477.63
459.63,708.28
403.53,726.98
328.72,702.05
294.44,652.18
281.97,602.31
363.01,474.51
406.64,474.51
512.62,596.07
500.15,636.59
493.92,673.99
347.42,714.51
303.79,673.99
300.67,521.27
503.27,558.67
468.98,502.56
481.45,521.27
381.71,726.98
444.05,714.51
288.20,627.24
