1148.46,430.88
1135.99,440.85
1118.54,450.82
1106.07,463.29
1101.08,478.25
1091.11,498.20
1091.11,510.67
1093.60,525.63
1098.59,543.08
1106.07,555.55
1116.05,565.53
1123.53,580.49
1133.50,585.47
1145.97,592.95
1158.44,597.94
1173.40,600.44
1193.34,592.95
1203.32,585.47
1215.79,577.99
1230.75,565.53
1240.72,550.56
1253.19,535.60
1258.18,515.66
1260.67,495.71
1260.67,475.76
1258.18,458.31
1163.42,423.40
1180.88,420.90
1198.33,420.90
1218.28,425.89
1233.24,430.88
1243.21,443.34
1093.60,483.24
1183.37,597.94
1253.19,528.12
1121.03,440.85
