1135.99,533.11
1123.53,543.08
1113.55,555.55
1103.58,570.51
1093.60,582.98
1086.12,595.45
1086.12,615.40
1083.63,627.86
1083.63,647.81
1088.62,665.27
1093.60,675.24
1101.08,687.71
1111.06,700.18
1126.02,712.64
1138.49,722.62
1155.94,730.10
1170.90,730.10
1188.36,730.10
1208.31,725.11
1220.77,715.14
1235.73,700.18
1250.69,685.21
1263.16,667.76
1270.64,652.80
1275.63,632.85
1275.63,612.90
1275.63,597.94
1268.15,577.99
1258.18,560.54
1150.95,528.12
1170.90,525.63
1190.85,525.63
1205.81,528.12
1220.77,533.11
1235.73,540.59
1250.69,548.07
