1056.20,445.84
1093.60,617.89
976.41,565.53
1165.92,508.18
991.37,490.72
1140.98,575.50
1123.53,460.80
1026.28,607.92
1016.31,465.79
1121.03,602.93
1096.10,450.82
1058.69,617.89
976.41,525.63
1163.42,545.58
1150.95,483.24
998.85,595.45
1076.15,445.84
1038.75,453.32
1003.84,478.25
981.40,505.68
973.92,543.08
983.89,580.49
1013.81,602.93
1041.24,612.90
1076.15,617.89
1106.07,610.41
1131.01,592.95
1158.44,560.54
1113.55,455.81
1133.50,473.27
1163.42,495.71
1165.92,528.12
1150.95,570.51
1143.47,582.98
1028.77,458.31
976.41,518.15
