1053.71,458.31
1038.75,460.80
1026.28,470.77
1008.82,483.24
998.85,495.71
988.88,508.18
983.89,523.14
983.89,535.60
981.40,548.07
981.40,563.03
983.89,577.99
986.38,590.46
993.86,605.42
1011.32,620.38
1028.77,630.36
1046.23,640.33
1068.67,637.84
1086.12,637.84
1096.10,632.85
1116.05,627.86
1131.01,615.40
1068.67,453.32
1086.12,453.32
1103.58,458.31
1116.05,463.29
1128.51,463.29
1145.97,468.28
1158.44,478.25
1168.41,488.23
1173.40,503.19
1170.90,520.64
1173.40,543.08
1173.40,563.03
1168.41,575.50
1160.93,587.97
1150.95,597.94
