285.08,412.18
306.90,390.36
325.60,377.89
350.54,374.77
363.01,377.89
375.47,377.89
387.94,390.36
403.53,415.29
419.11,421.53
434.69,446.46
434.69,462.05
428.46,486.98
406.64,508.80
384.82,518.15
353.66,521.27
328.72,527.50
306.90,527.50
297.55,515.03
294.44,496.33
281.97,468.28
281.97,446.46
288.20,424.64
294.44,396.59
341.19,381.01
331.84,533.73
341.19,527.50
359.89,530.62
369.24,530.62
403.53,524.38
415.99,502.56
431.58,474.51
428.46,424.64
400.41,396.59
391.06,533.73
281.97,471.40
288.20,471.40
