320.62,463.29
310.64,470.77
300.67,485.73
290.69,495.71
283.21,510.67
283.21,528.12
278.23,543.08
278.23,565.53
283.21,582.98
288.20,597.94
300.67,607.92
310.64,617.89
320.62,625.37
340.56,632.85
358.02,640.33
375.47,640.33
387.94,640.33
402.90,632.85
415.37,625.37
333.08,455.81
353.03,455.81
370.49,458.31
387.94,458.31
402.90,465.79
420.36,473.27
432.82,488.23
440.31,503.19
447.79,520.64
455.27,535.60
457.76,550.56
455.27,568.02
452.77,582.98
447.79,597.94
435.32,610.41
440.31,495.71
427.84,483.24
